CL02MAY15-s,200.0,0,0,0
CL02MAY15-d,200.0,0,0,0
CL01AUG13-d,200.0,0,0,0
CP01JUL13,200.0,0,0,0
CP01JUL12,200.0,0,0,0
CP01JUL16,200.0,0,0,0
CP01JUL15,200.0,0,0,0
YG01NOV07-d,200.0,0,0,0
GR05JUN11-s,200.0,0,0,0
CP01JUN15-d,200.0,0,0,0
FS01APR12-d,200.0,0,0,0
FS01MAY10,200.0,0,0,0
CL01FEB15-d,200.0,0,0,0
FS02JUN11-d,200.0,0,0,0
CL01JUN11-d,200.0,0,0,0
CP01JUN16-d,200.0,0,0,0
FS01APR12-s,200.0,0,0,0
CP01JUN15-s,200.0,0,0,0
YG01JUN11,200.0,0,0,0
FS05APR18-s,200.0,0,0,0
CP01JUN16-s,200.0,0,0,0
CL01JUN11-s,200.0,0,0,0
FS02JUN11-s,200.0,0,0,0
CL01FEB15-s,200.0,0,0,0
FS01MAY17,200.0,0,0,0
CL01MAY08-d,200.0,0,0,0
FS01JUL09-d,200.0,0,0,0
CL01JUN16-s,200.0,0,0,0
GR04NOV07,200.0,0,0,0
CL01MAY08-s,200.0,0,0,0
CL01APR16-d,200.0,0,0,0
SP02APR17-s,200.0,0,0,0
CL01JUN16-d,200.0,0,0,0
FS01JUL09-s,200.0,0,0,0
GR06APR17-d,200.0,0,0,0
CP01MAY17-d,200.0,0,0,0
CP03APR10-d,200.0,0,0,0
CP01MAY17-s,200.0,0,0,0
GR06APR17-s,200.0,0,0,0
GR01JUN16,200.0,0,0,0
CP03APR10-s,200.0,0,0,0
EF01JAN08,200.0,0,0,0
CP04MAY14-d,200.0,0,0,0
GR12JUN11-d,200.0,0,0,0
GR05APR18-s,200.0,0,0,0
FS01JUL06-d,200.0,0,0,0
GR12JUN11,200.0,0,0,0
GR12JUN11-s,200.0,0,0,0
CP02MAY14-s,200.0,0,0,0
GR13JUN11,200.0,0,0,0
YG01JUL12-d,200.0,0,0,0
FS01JUL06-s,200.0,0,0,0
CL02JUL16,200.0,0,0,0
CP01MAY13-d,200.0,0,0,0
GR01JUL07-d,200.0,0,0,0
CL02SEP07-s,200.0,0,0,0
GR03JUN11-s,200.0,0,0,0
SP01APR12-d,200.0,0,0,0
CP01MAY14-d,200.0,0,0,0
YG01JUL14-d,200.0,0,0,0
CP03MAY16,200.0,0,0,0
